ethnicity,race,gender,action_taken,preapproval_requested,loan_type,loan_purpose,loan_to_value_ratio,interest_only_payment,balloon_payment,debt_to_income_ratio,age,income,derived_loan_to_value_ratio
0,1,0,1,0,1,3.0,66.91,0.0,0,3,2,3,2
0,3,1,0,0,1,3.0,78.19,0.0,0,4,2,3,2
0,3,1,1,0,1,1.0,95.0,0.0,0,3,1,4,3
0,1,0,1,0,1,3.0,67.97,0.0,0,4,2,3,2
1,4,1,0,0,1,3.0,51.55,0.0,0,3,3,3,2
0,1,1,1,0,1,1.0,95.0,0.0,0,3,1,3,3
0,2,1,1,0,1,1.0,90.0,0.0,0,3,2,4,3
0,2,1,1,0,1,1.0,90.0,0.0,0,3,2,4,3
0,1,1,1,0,2,1.0,92.57,0.0,0,2,2,4,3
0,3,0,1,0,1,3.0,80.0,0.0,0,3,2,4,2
0,1,1,1,0,1,3.0,73.68,0.0,0,2,2,4,2
0,3,1,1,0,1,3.0,67.11,0.0,0,3,2,4,2
0,1,1,1,0,1,1.0,80.0,0.0,0,4,1,4,2
0,4,0,0,0,1,3.0,56.4,0.0,0,2,2,3,2
0,2,0,1,0,1,1.0,80.0,0.0,0,4,2,4,2
0,1,0,1,0,1,3.0,80.0,0.0,0,4,2,4,2
0,1,0,0,0,1,3.0,76.79,0.0,0,4,2,3,2
0,3,0,0,0,1,3.0,79.34,0.0,0,5,1,3,2
0,1,0,0,0,1,3.0,95.78,0.0,0,6,2,3,3
0,2,1,0,0,1,1.0,85.0,0.0,0,4,2,4,3
0,3,1,1,0,1,1.0,97.0,0.0,0,3,1,3,4
0,1,0,1,0,1,1.0,80.0,0.0,0,4,2,4,2
0,2,0,0,0,1,3.0,43.33,0.0,0,4,2,5,2
