,is_not_hispanic,is_male,preapproval_requested,loan_amount,loan_to_value_ratio,interest_only_payment,balloon_payment,income,log_loan_to_value_ratio,mid_debt_to_income_ratio,debt,derived_race_Asian,derived_race_Black or African American,derived_race_Minority Races,derived_race_White,debt_to_income_ratio_20%-<30%,debt_to_income_ratio_30%-<36%,debt_to_income_ratio_36%-<50%,debt_to_income_ratio_50%-60%,debt_to_income_ratio_<20%,debt_to_income_ratio_>60%,applicant_age_25-34,applicant_age_35-44,applicant_age_45-54,applicant_age_55-64,applicant_age_65-74,applicant_age_<25,applicant_age_>74,loan_type_Converntional,loan_type_FHA-insured,loan_type_VA-guaranteed,loan_purpose_Home Improvement,loan_purpose_Home Purchase,loan_purpose_Other Purpose,loan_purpose_Refinancing
5036,1.0,1.0,0.0,-0.7212832430169079,-0.8277423615613139,0.23625225538129552,0.13698346380285525,0.00731804419121352,-0.5482108950153666,2.3300271096886056,0.9239796905691849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5037,1.0,0.0,0.0,-0.16719651226897334,0.15762007527328767,0.23625225538129552,0.13698346380285525,-0.2332818908586072,0.28647057290316696,0.1187865792780793,-0.30179006892313126,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5038,1.0,1.0,0.0,-0.813631031474897,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.4578418302384399,0.6698338849845092,2.3300271096886056,-0.6575233872152203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5039,1.0,1.0,0.0,-0.13641391611631032,-0.10041953246816283,0.23625225538129552,0.13698346380285525,-0.22686589259061196,0.09784802843785742,0.1187865792780793,-0.28903736505982996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5040,1.0,1.0,0.0,-0.9675440122382122,0.335661389705617,0.23625225538129552,0.13698346380285525,-0.10496192549870281,0.40740373055889073,1.5110491354624849,0.32409921278889325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5041,1.0,0.0,1.0,-0.875196223780223,-2.5011302202494985,0.23625225538129552,0.13698346380285525,0.2639579749110223,-4.2440094038410425,-1.7648627614419987,-0.25900139148705453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5042,1.0,0.0,0.0,-0.4442398776429406,-0.44487333674152074,0.23625225538129552,0.13698346380285525,-0.3134818692085474,-0.1836044989049587,-0.290702407834981,-0.5157334561035151,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5043,1.0,1.0,0.0,0.2637598338683091,-0.4489634750460474,0.23625225538129552,0.13698346380285525,0.5205979056308311,-0.18718358387733292,-1.7648627614419987,-0.05764290943492869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5044,1.0,1.0,0.0,-0.04406612765832122,0.3621269904996118,0.23625225538129552,0.13698346380285525,-0.29102587527056417,0.4248009302700653,0.1187865792780793,-0.41656440369284303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5045,1.0,0.0,0.0,-1.0291092045435382,0.5586140266974531,0.23625225538129552,0.13698346380285525,-0.17874590558064782,0.5496482128768362,0.1187865792780793,-0.19339208608507014,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5046,1.0,1.0,0.0,-0.25954430072696244,0.35811705098537033,0.23625225538129552,0.13698346380285525,0.00731804419121352,0.42217422558803436,-0.9458847872158778,-0.18349196071750737,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5047,1.0,0.0,0.0,1.5566288722801565,-0.04287690043879502,0.23625225538129552,0.13698346380285525,0.5205979056308311,0.14140086097035962,0.1187865792780793,1.1966526350147721,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5048,1.0,1.0,0.0,-0.3518920891849515,1.0197570708352433,0.23625225538129552,0.13698346380285525,0.0682700277371681,0.816460558724496,-0.9458847872158778,-0.1037875615718742,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5049,1.0,1.0,0.0,-0.5058050699482667,0.3491347864734689,0.23625225538129552,0.13698346380285525,0.036190036397192,0.4162784725678516,0.1187865792780793,0.23382349333552357,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5050,1.0,1.0,0.0,-0.4442398776429406,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.31668986834254503,0.42217422558803436,0.1187865792780793,-0.46757521914604827,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5051,1.0,0.0,0.0,-1.0598918006962013,-1.0453617789992085,-4.232763824354034,-7.300151217078166,-0.21403389605462153,-0.7876306275613557,0.1187865792780793,-0.2635319573332273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5052,1.0,0.0,0.0,0.9717595453795588,0.35811705098537033,0.23625225538129552,0.13698346380285525,0.5462618987028119,0.42217422558803436,-1.7648627614419987,-0.03750706122971618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5053,1.0,0.0,0.0,-0.013283531505658192,0.43927822675362144,0.23625225538129552,0.13698346380285525,-0.008721951478774527,0.47471013738233103,-1.7648627614419987,-0.4729447786674383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5054,1.0,0.0,0.0,0.35610762232629817,-0.0007725355392577649,0.23625225538129552,0.13698346380285525,-0.04400994195274823,0.17270680141025097,-0.290702407834981,-0.050595362563104256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5055,1.0,0.0,0.0,-1.1214569930015272,-0.5024159687708886,0.23625225538129552,0.13698346380285525,-0.3936818475584877,-0.23452613264655917,1.5110491354624849,-0.5065045256761259,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5056,1.0,0.0,1.0,-0.25954430072696244,0.3549090993739771,0.23625225538129552,0.13698346380285525,-0.27498587960057613,0.4200704967236823,-0.9458847872158778,-0.5526491778130714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5057,1.0,0.0,0.0,-0.5365876661009297,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.21724189518861914,0.6698338849845092,-0.9458847872158778,-0.47713974704352424,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5058,1.0,1.0,0.0,0.6023683915476025,0.0774212849884546,0.23625225538129552,0.13698346380285525,-0.169121908178655,0.22963800987550412,0.1187865792780793,-0.1742630302901183,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5059,1.0,1.0,0.0,-0.9675440122382122,0.2109522708127016,0.23625225538129552,0.13698346380285525,0.24791797924103423,0.3234312837188616,0.1187865792780793,0.6546627208244666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5060,1.0,0.0,0.0,0.23297723771564605,-0.04287690043879502,0.23625225538129552,0.13698346380285525,-0.06325793675673388,0.14140086097035962,0.1187865792780793,0.03615658345435333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5061,1.0,0.0,0.0,-0.6597180507115818,-0.9941548514023425,0.23625225538129552,0.13698346380285525,-0.19157790211663828,-0.7287922890480804,-0.9458847872158778,-0.4435800000348366,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5062,1.0,1.0,0.0,-0.7828484353222339,0.35767595763880394,0.23625225538129552,0.13698346380285525,-0.08250593156071954,0.4218850876459727,-0.290702407834981,-0.1170436616403058,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5063,1.0,0.0,0.0,-0.875196223780223,-0.17360092860307313,0.23625225538129552,0.13698346380285525,0.24470998010703662,0.04112258682630572,2.3300271096886056,1.7310916061281227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5064,1.0,0.0,0.0,0.41767281463162426,0.6874934826851797,0.23625225538129552,0.13698346380285525,-0.2012018995186311,0.627687852255538,0.1187865792780793,-0.23802654960662478,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5065,1.0,1.0,0.0,0.17141204541031999,0.5586140266974531,0.23625225538129552,0.13698346380285525,-0.11779392203469326,0.5496482128768362,0.1187865792780793,-0.07224139938370777,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5066,1.0,0.0,0.0,-0.04406612765832122,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.1723299073126526,0.7835197781157976,-0.9458847872158778,-0.41841018977832084,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5067,1.0,1.0,0.0,3.342019449134612,-0.04287690043879502,0.23625225538129552,0.13698346380285525,3.3275971478787394,0.14140086097035962,-1.7648627614419987,2.144715488010198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5068,1.0,0.0,0.0,-0.013283531505658192,0.27791826070053727,0.23625225538129552,0.13698346380285525,-0.29102587527056417,0.368939057491781,0.1187865792780793,-0.41656440369284303,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5069,1.0,0.0,0.0,0.0790642569523309,0.8024183491633455,0.23625225538129552,0.13698346380285525,0.0009020459232183012,0.6949158144925841,-0.9458847872158778,-0.19188189746967926,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5070,1.0,1.0,0.0,0.5408031992422764,0.6600654964077669,0.23625225538129552,0.13698346380285525,-0.22365789345661435,0.6113204290709339,0.1187865792780793,-0.28266101312817926,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5071,1.0,1.0,0.0,-0.04406612765832122,0.35851804493679473,0.23625225538129552,0.13698346380285525,-0.2012018995186311,0.4224370437653056,-0.9458847872158778,-0.45616490516309444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5072,1.0,1.0,0.0,-0.5673702622535928,-0.56416903729021,-4.232763824354034,-7.300151217078166,0.0041100450572159105,-0.2905814223487263,0.1187865792780793,0.17005997401901699,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5073,1.0,0.0,0.0,-0.7212832430169079,-1.2979879683964326,0.23625225538129552,0.13698346380285525,-0.28140187786857135,-1.1047624224136365,-0.9458847872158778,-0.5610391145652434,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5074,1.0,0.0,0.0,-1.1214569930015272,0.04895071443733911,0.23625225538129552,0.13698346380285525,-0.4418018345684518,0.2090872158859941,2.3300271096886056,-0.6029887983261029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5075,1.0,0.0,0.0,0.10984685310499392,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.13704191683867892,0.7835197781157976,-0.9458847872158778,-0.3722655376413754,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5076,0.0,0.0,1.0,0.04828166079966787,0.7366553411297824,0.23625225538129552,0.13698346380285525,-0.2974418735385594,0.656709689214194,1.5110491354624849,-0.22963661285445286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5077,1.0,1.0,0.0,-0.875196223780223,-2.271601282454306,0.23625225538129552,0.13698346380285525,-0.48029782417642314,-3.180574329577287,2.3300271096886056,-0.7338718116599847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5078,1.0,1.0,0.0,-0.04406612765832122,1.0398067684064516,0.23625225538129552,0.13698346380285525,-0.13704191683867892,0.827327129806472,-0.290702407834981,-0.21117875199967465,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5079,1.0,0.0,0.0,-1.0598918006962013,-0.04327789439021938,0.23625225538129552,0.13698346380285525,-0.19157790211663828,0.14110045710892635,-0.290702407834981,-0.30531384235904346,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5080,1.0,1.0,0.0,-1.0598918006962013,0.43831584127020345,0.23625225538129552,-7.300151217078166,-0.05684193848873867,0.4740948098186978,1.5110491354624849,0.4625331691997298,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5081,1.0,1.0,0.0,0.44845541078428725,0.07782227893987896,0.23625225538129552,0.13698346380285525,-0.22686589259061196,0.2299260280698478,0.1187865792780793,-0.28903736505982996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5082,1.0,0.0,0.0,-0.5673702622535928,-2.3357603146821724,0.23625225538129552,0.13698346380285525,-0.09212992896271237,-3.4278694788186463,-0.9458847872158778,-0.313535980376172,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5083,1.0,0.0,0.0,-0.07484872381098426,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.15308191250866696,0.6698338849845092,-0.9458847872158778,-0.39324037952180513,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5084,1.0,1.0,0.0,0.6331509877002655,0.5586140266974531,0.23625225538129552,0.13698346380285525,0.2062139904990653,0.5496482128768362,0.1187865792780793,0.5717701457130082,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5085,1.0,0.0,0.0,-1.0291092045435382,-1.6909620407921147,0.23625225538129552,0.13698346380285525,-0.4578418302384399,-1.7187398601598836,2.3300271096886056,-0.6575233872152203,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5086,1.0,1.0,0.0,0.6639335838529284,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.08250593156071954,0.7835197781157976,1.5110491354624849,0.3887017257806171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5087,1.0,0.0,0.0,-0.5981528584062558,-0.23350942494584342,0.23625225538129552,0.13698346380285525,-0.3038578718065546,-0.006481452293778258,0.1187865792780793,-0.4420698114194457,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5088,1.0,1.0,0.0,-1.0598918006962013,0.8758002422739677,0.23625225538129552,0.13698346380285525,0.09393402080914898,0.7367444517348982,0.1187865792780793,0.3485978281052354,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5089,1.0,0.0,0.0,1.5566288722801565,0.7591110024095358,0.23625225538129552,0.13698346380285525,-0.08250593156071954,0.6698338849845092,1.5110491354624849,0.3887017257806171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5090,0.0,1.0,0.0,0.0790642569523309,-0.6042684324326265,0.23625225538129552,0.13698346380285525,-0.17874590558064782,-0.3277979129194693,-0.9458847872158778,-0.42680012653049276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5091,1.0,1.0,0.0,-0.875196223780223,-2.1813776433838687,0.23625225538129552,0.13698346380285525,-0.4418018345684518,-2.875697618268063,2.3300271096886056,-0.6029887983261029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5092,1.0,1.0,0.0,0.44845541078428725,0.7590709030143931,0.23625225538129552,0.13698346380285525,0.06185402946917288,0.6698105217788858,0.1187865792780793,0.2848343087887287,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5093,1.0,0.0,0.0,-0.19797910842163638,1.070202109924403,0.23625225538129552,0.13698346380285525,-0.21082589692062392,0.8436944891005257,-0.290702407834981,-0.33853799189764433,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5094,1.0,1.0,0.0,-1.1522395891541903,-0.04287690043879502,0.23625225538129552,0.13698346380285525,-0.28781787613656656,0.14140086097035962,1.5110491354624849,-0.20194982157228547,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5095,1.0,0.0,0.0,0.9409769492268958,0.7591110024095358,0.23625225538129552,0.13698346380285525,0.22546198530305098,0.6698338849845092,-0.9458847872158778,0.10176588885633762,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5096,1.0,0.0,0.0,0.29454243002097213,-1.7738474905514898,0.23625225538129552,0.13698346380285525,0.052230032067180056,-1.874777660735549,0.1187865792780793,0.2657052529937767,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5097,1.0,1.0,0.0,-0.5673702622535928,0.9267264741048371,0.23625225538129552,0.13698346380285525,-0.07608993329272433,0.7652915743500075,2.3300271096886056,0.6403998283457745,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5098,0.0,1.0,0.0,-0.38267468533761456,-0.1527492431290161,0.23625225538129552,0.13698346380285525,0.24470998010703662,0.057441951561769365,1.5110491354624849,1.3300526293743058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5099,1.0,1.0,0.0,0.8794117569215697,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.11137792376669803,0.42217422558803436,0.1187865792780793,-0.059488695520406504,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5100,1.0,1.0,0.0,1.4334984876695043,-0.19725957173709846,0.23625225538129552,0.13698346380285525,0.07789402513916092,0.022451693940674398,-0.290702407834981,0.15982425118136726,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5101,1.0,1.0,1.0,-0.04406612765832122,0.35811705098537033,0.23625225538129552,0.13698346380285525,-0.2525298856625928,0.42217422558803436,0.1187865792780793,-0.3400481805130352,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5102,1.0,1.0,0.0,0.3253250261736351,-1.526554520708207,0.23625225538129552,0.13698346380285525,0.5205979056308311,-1.4397862073169883,-0.9458847872158778,0.4877029794562455,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5103,1.0,0.0,0.0,-0.19797910842163638,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.21724189518861914,0.7835197781157976,0.1187865792780793,-0.269908309264878,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5104,1.0,0.0,0.0,-0.3211094930322885,1.0398067684064516,0.23625225538129552,0.13698346380285525,-0.32631386574453786,0.827327129806472,0.1187865792780793,-0.4867042749410002,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5105,1.0,0.0,0.0,0.17141204541031999,0.9596079781216184,0.23625225538129552,0.13698346380285525,-0.12741791943668607,0.7835197781157976,0.1187865792780793,-0.09137045517865974,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5106,1.0,0.0,0.0,-0.10563131996364729,-1.039346869727846,0.23625225538129552,0.13698346380285525,0.00731804419121352,-0.7806333604566161,-0.290702407834981,0.038002369539831146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5107,1.0,1.0,0.0,-0.5058050699482667,-0.4438708518629604,0.23625225538129552,0.13698346380285525,1.8775815393118196,-0.18272820098666068,-0.290702407834981,3.266282233040539,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5108,1.0,1.0,0.0,-0.9983266083908752,0.08103023055127222,0.23625225538129552,0.13698346380285525,-0.32952186487853546,0.2322287544596325,2.3300271096886056,-0.22124667610228096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
